DAUID,CSDUID,CCSUID,CDUID,ERUID,CTUID,CMAUID,adpop2006,Shape_Leng,Shape_Area,TOTALDEPNT,QUINTMATNT,QUINTSOCNT,QUINTMATLO,QUINTSOCLO,TOTALDEPLO,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID,NGHD_ID,Nghd_Name,FINAL_Shap,NALP,IMI,Shape_Le_1,Shape_Le_2,FINAL_Sha1,OID_,NGHD_NAM_1,NALP_AF,NALP_DD,NALP_SAFE,NALP_UA,IMI_ATTR,IMI_DD,IMI_PA,IMI_S_CR,IMI_S_TR,ERA,JOIN_FID,TARGET_FID,Join_Count
47110474,4711066,4711066,4711,4730,7250018.03,725,514,1405.629591,74740.72379,5,5,5,5,4,5,34,47,39,144,9,Massey Place,4549.975175,1,0,4549.975175,4549.975175,994081.6189,33,Massey Place,3.91667,3.8125,3.625,2.33333,5.14667,5,5.45,9.86083,6.03667,2,34,276,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110475,4711066,4711066,4711,4730,7250012.02,725,945,3109.978545,329037.5785,2,2,2,2,2,2,11,20,75,103,47,College Park East,5553.50727,1,0,5553.50727,5553.50727,1605543.209,10,College Park East,3.58333,3.0625,3.25,1.33333,5.51235,6,5.02588,9.66529,5.79647,2,11,277,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110506,4711066,4711066,4711,4730,7250012.06,725,1126,6706.054694,1421562.598,1,1,2,1,1,1,31,43,83,120,68,Lakewood Suburban Centre,4267.85861,1,1,4267.85861,4267.85861,933531.3159,30,Lakewood Suburban Centre,2.5,3.0625,3.625,2.66667,4.343,5,5.573,8.093,7.628,3,31,278,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110507,4711066,4711066,4711,4730,7250012.06,725,709,2248.490348,319042.0376,1,1,1,1,1,1,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,279,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110508,4711066,4711066,4711,4730,7250012.06,725,757,2610.189144,384064.5857,1,2,1,3,1,1,5,11,74,122,64,Briarwood,5781.907532,1,1,5781.907532,5781.907532,1693027.144,4,Briarwood,3.25,3.1875,3.875,3,4.81,3,5.5837,9.47185,7.73519,3,5,280,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110509,4711066,4711066,4711,4730,7250012.06,725,696,2149.866268,211857.5725,1,2,1,3,1,1,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,281,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110510,4711066,4711066,4711,4730,7250012.06,725,441,1600.791423,138849.9287,3,1,5,1,5,3,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,282,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110511,4711066,4711066,4711,4730,7250012.06,725,524,2040.965978,214793.6188,2,1,4,1,3,1,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,283,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110512,4711066,4711066,4711,4730,7250012.06,725,768,4006.80693,576584.1316,3,2,4,2,3,2,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,284,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110513,4711066,4711066,4711,4730,7250012.06,725,440,1636.258765,124401.6662,4,2,5,3,4,4,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,285,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110514,4711066,4711066,4711,4730,7250012.06,725,313,1032.440162,65745.39481,5,3,5,4,5,5,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,286,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110515,4711066,4711066,4711,4730,7250012.07,725,452,1628.834372,111167.11,1,1,1,2,1,1,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,287,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110516,4711066,4711066,4711,4730,7250012.07,725,317,974.2026014,55774.81781,3,1,5,1,5,3,30,42,73,104,44,Lakeview,5972.97911,1,0,5972.97911,5972.97911,1976647.842,29,Lakeview,2.66667,2.75,3.625,2,4.3876,5,4.4828,9.6532,6.1952,3,30,288,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110517,4711066,4711066,4711,4730,7250012.07,725,576,2015.987429,157905.5551,1,1,2,2,1,1,30,42,73,104,44,Lakeview,5972.97911,1,0,5972.97911,5972.97911,1976647.842,29,Lakeview,2.66667,2.75,3.625,2,4.3876,5,4.4828,9.6532,6.1952,3,30,289,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110518,4711066,4711066,4711,4730,7250012.07,725,400,1703.480509,95092.34729,1,1,1,2,1,1,29,41,70,119,58,Lakeridge,4672.526307,1,1,4672.526307,4672.526307,1200676.908,28,Lakeridge,3.25,2.6875,3.75,2.66667,4.5887,2,5.54391,9.49304,6.21739,3,29,290,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110519,4711066,4711066,4711,4730,7250012.07,725,402,1638.640077,114784.6003,1,1,1,1,1,1,59,83,54,159,45,Wildwood,6829.076937,1,1,6829.076937,6829.076937,2801367.15,58,Wildwood,3.91667,4.25,4.125,1.83333,5.02364,9,5.24045,8.95227,6.28909,2,59,291,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110520,4711066,4711066,4711,4730,7250012.07,725,547,2916.918043,197346.4512,1,2,1,2,1,1,31,43,83,120,68,Lakewood Suburban Centre,4267.85861,1,1,4267.85861,4267.85861,933531.3159,30,Lakewood Suburban Centre,2.5,3.0625,3.625,2.66667,4.343,5,5.573,8.093,7.628,3,31,292,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110521,4711066,4711066,4711,4730,7250012.07,725,539,2535.138191,244379.6445,1,1,1,1,1,1,29,41,70,119,58,Lakeridge,4672.526307,1,1,4672.526307,4672.526307,1200676.908,28,Lakeridge,3.25,2.6875,3.75,2.66667,4.5887,2,5.54391,9.49304,6.21739,3,29,293,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110522,4711066,4711066,4711,4730,7250012.07,725,439,2099.536602,82233.93129,1,2,1,3,1,1,29,41,70,119,58,Lakeridge,4672.526307,1,1,4672.526307,4672.526307,1200676.908,28,Lakeridge,3.25,2.6875,3.75,2.66667,4.5887,2,5.54391,9.49304,6.21739,3,29,294,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110523,4711066,4711066,4711,4730,7250012.07,725,534,1690.268448,173305.0523,4,2,5,2,5,4,31,43,83,120,68,Lakewood Suburban Centre,4267.85861,1,1,4267.85861,4267.85861,933531.3159,30,Lakewood Suburban Centre,2.5,3.0625,3.625,2.66667,4.343,5,5.573,8.093,7.628,3,31,295,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110524,4711066,4711066,4711,4730,7250012.07,725,698,10355.80131,4992326.693,3,1,5,1,5,3,31,43,83,120,68,Lakewood Suburban Centre,4267.85861,1,1,4267.85861,4267.85861,933531.3159,30,Lakewood Suburban Centre,2.5,3.0625,3.625,2.66667,4.343,5,5.573,8.093,7.628,3,31,296,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110530,4711066,4711066,4711,4730,7250003,725,531,15297.56226,5521575.3,1,1,3,2,2,2,54,73,9,96,31,The Willows,5416.613324,0,0,5416.613324,5416.613324,1858549.363,53,The Willows,3.66667,2.875,3.875,2,5.01,1,4.169,10,6.628,3,54,297,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110531,4711066,4711066,4711,4730,7250003,725,413,2129.667321,213837.6193,2,2,3,3,2,2,3,7,28,133,29,Avalon,5009.13134,1,0,5009.13134,5009.13134,1455955.597,2,Avalon,4.41667,3.875,4,2.33333,4.98522,6,5.24783,9.44783,6.56043,2,3,298,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110532,4711066,4711066,4711,4730,7250003,725,531,2729.290372,165738.2133,4,2,5,4,4,4,17,27,67,109,28,Exhibition,5465.857903,1,0,5465.857903,5465.857903,1560811.268,16,Exhibition,3.08333,4.25,3.875,1.83333,4.86947,8,4.88474,7.73316,6.36105,2,17,299,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110533,4711066,4711066,4711,4730,7250003,725,451,1911.916641,176859.5398,3,2,4,3,4,4,46,60,30,135,30,Queen Elizabeth,4116.728269,1,0,4116.728269,4116.728269,999741.1901,45,Queen Elizabeth,4.33333,4.125,4.75,1.83333,4.32708,5,4.85792,9.89708,5.68417,2,46,300,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110534,4711066,4711066,4711,4730,7250003,725,490,1991.550214,180942.3159,2,1,4,1,3,1,46,60,30,135,30,Queen Elizabeth,4116.728269,1,0,4116.728269,4116.728269,999741.1901,45,Queen Elizabeth,4.33333,4.125,4.75,1.83333,4.32708,5,4.85792,9.89708,5.68417,2,46,301,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110535,4711066,4711066,4711,4730,7250003,725,467,1733.444868,181077.3578,4,3,4,4,3,4,3,7,28,133,29,Avalon,5009.13134,1,0,5009.13134,5009.13134,1455955.597,2,Avalon,4.41667,3.875,4,2.33333,4.98522,6,5.24783,9.44783,6.56043,2,3,302,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110536,4711066,4711066,4711,4730,7250003,725,460,1815.882552,126821.1788,4,3,4,4,4,4,3,7,28,133,29,Avalon,5009.13134,1,0,5009.13134,5009.13134,1455955.597,2,Avalon,4.41667,3.875,4,2.33333,4.98522,6,5.24783,9.44783,6.56043,2,3,303,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110537,4711066,4711066,4711,4730,7250003,725,472,2098.868488,194385.5118,3,2,4,3,4,4,46,60,30,135,30,Queen Elizabeth,4116.728269,1,0,4116.728269,4116.728269,999741.1901,45,Queen Elizabeth,4.33333,4.125,4.75,1.83333,4.32708,5,4.85792,9.89708,5.68417,2,46,304,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110538,4711066,4711066,4711,4730,7250003,725,529,2569.391343,192618.8847,3,2,4,3,3,3,46,60,30,135,30,Queen Elizabeth,4116.728269,1,0,4116.728269,4116.728269,999741.1901,45,Queen Elizabeth,4.33333,4.125,4.75,1.83333,4.32708,5,4.85792,9.89708,5.68417,2,46,305,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110539,4711066,4711066,4711,4730,7250003,725,472,2096.533899,150586.117,3,1,5,1,5,3,46,60,30,135,30,Queen Elizabeth,4116.728269,1,0,4116.728269,4116.728269,999741.1901,45,Queen Elizabeth,4.33333,4.125,4.75,1.83333,4.32708,5,4.85792,9.89708,5.68417,2,46,306,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110540,4711066,4711066,4711,4730,7250005,725,619,10773.18661,3991732.042,5,4,5,4,5,5,37,50,17,116,2,Montgomery Place,7281.085537,1,1,7281.085537,7281.085537,2525439.581,36,Montgomery Place,3.16667,2.5625,3.375,1,4.91077,4,4.21154,8.14538,4.85538,2,37,307,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110541,4711066,4711066,4711,4730,7250005,725,427,2089.082019,175481.0832,5,3,5,4,4,4,28,40,33,138,12,King George,4075.81081,1,1,4075.81081,4075.81081,828104.9034,27,King George,4.16667,4.6875,4.125,1.5,4.64826,6,4.77652,6.39304,4.44217,1,28,308,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110542,4711066,4711066,4711,4730,7250005,725,502,2496.407644,212491.7023,5,4,5,5,5,5,28,40,33,138,12,King George,4075.81081,1,1,4075.81081,4075.81081,828104.9034,27,King George,4.16667,4.6875,4.125,1.5,4.64826,6,4.77652,6.39304,4.44217,1,28,309,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110543,4711066,4711066,4711,4730,7250005,725,468,2191.824201,136236.6893,5,5,4,5,4,5,28,40,33,138,12,King George,4075.81081,1,1,4075.81081,4075.81081,828104.9034,27,King George,4.16667,4.6875,4.125,1.5,4.64826,6,4.77652,6.39304,4.44217,1,28,310,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110544,4711066,4711066,4711,4730,7250005,725,455,2926.648979,241979.2738,4,2,5,3,5,5,28,40,33,138,12,King George,4075.81081,1,1,4075.81081,4075.81081,828104.9034,27,King George,4.16667,4.6875,4.125,1.5,4.64826,6,4.77652,6.39304,4.44217,1,28,311,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110545,4711066,4711066,4711,4730,7250005,725,475,1973.366409,141349.4692,5,5,4,5,3,5,49,63,35,140,14,Riversdale,4044.343465,1,1,4044.343465,4044.343465,872643.5757,48,Riversdale,4.33333,5.5625,3.375,3,4.59053,8,5.12526,5.22526,5.98105,1,49,312,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110546,4711066,4711066,4711,4730,7250005,725,429,4196.403108,404549.1885,5,5,5,5,5,5,49,63,35,140,14,Riversdale,4044.343465,1,1,4044.343465,4044.343465,872643.5757,48,Riversdale,4.33333,5.5625,3.375,3,4.59053,8,5.12526,5.22526,5.98105,1,49,313,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110547,4711066,4711066,4711,4730,7250005,725,455,2136.113458,216138.5203,5,5,5,5,4,5,28,40,33,138,12,King George,4075.81081,1,1,4075.81081,4075.81081,828104.9034,27,King George,4.16667,4.6875,4.125,1.5,4.64826,6,4.77652,6.39304,4.44217,1,28,314,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110548,4711066,4711066,4711,4730,7250005,725,470,8096.163193,1834959.303,1,1,3,1,2,1,37,50,17,116,2,Montgomery Place,7281.085537,1,1,7281.085537,7281.085537,2525439.581,36,Montgomery Place,3.16667,2.5625,3.375,1,4.91077,4,4.21154,8.14538,4.85538,2,37,315,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110549,4711066,4711066,4711,4730,7250006.01,725,363,3702.697146,210839.2198,5,4,5,4,5,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,316,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110550,4711066,4711066,4711,4730,7250006.01,725,285,1230.212685,76729.66016,5,5,4,5,4,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,317,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110551,4711066,4711066,4711,4730,7250006.01,725,297,1613.594555,104617.8411,5,5,5,5,4,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,318,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110552,4711066,4711066,4711,4730,7250006.01,725,363,1536.492242,125150.011,5,4,5,5,5,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,319,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110553,4711066,4711066,4711,4730,7250006.01,725,452,1765.232994,120397.3371,5,5,5,5,5,5,36,49,25,130,11,Meadowgreen,4582.340047,1,1,4582.340047,4582.340047,1225532.596,35,Meadowgreen,3.58333,4.0625,3.5,2.16667,4.63929,6,5.02714,7.98929,5.52107,2,36,320,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110554,4711066,4711066,4711,4730,7250006.01,725,431,1529.153791,123269.9631,5,4,5,4,5,5,36,49,25,130,11,Meadowgreen,4582.340047,1,1,4582.340047,4582.340047,1225532.596,35,Meadowgreen,3.58333,4.0625,3.5,2.16667,4.63929,6,5.02714,7.98929,5.52107,2,36,321,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110555,4711066,4711066,4711,4730,7250006.01,725,311,1129.18593,83088.42901,2,4,1,5,1,3,36,49,25,130,11,Meadowgreen,4582.340047,1,1,4582.340047,4582.340047,1225532.596,35,Meadowgreen,3.58333,4.0625,3.5,2.16667,4.63929,6,5.02714,7.98929,5.52107,2,36,322,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110556,4711066,4711066,4711,4730,7250006.01,725,891,3359.01436,302845.2006,5,5,4,5,3,5,37,50,17,116,2,Montgomery Place,7281.085537,1,1,7281.085537,7281.085537,2525439.581,36,Montgomery Place,3.16667,2.5625,3.375,1,4.91077,4,4.21154,8.14538,4.85538,2,37,323,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110557,4711066,4711066,4711,4730,7250006.01,725,492,1794.788474,199389.6209,5,5,4,5,3,5,36,49,25,130,11,Meadowgreen,4582.340047,1,1,4582.340047,4582.340047,1225532.596,35,Meadowgreen,3.58333,4.0625,3.5,2.16667,4.63929,6,5.02714,7.98929,5.52107,2,36,324,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110558,4711066,4711066,4711,4730,7250006.02,725,505,2496.555691,266412.2896,4,3,4,4,3,4,38,51,40,145,15,Mount Royal,6064.436143,1,1,6064.436143,6064.436143,1975114.561,37,Mount Royal,4.75,4.5,4.25,2.5,4.58118,7,4.90971,7.35735,5.54206,2,38,325,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110559,4711066,4711066,4711,4730,7250006.02,725,517,2088.927209,208473.8191,5,5,5,5,5,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,326,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110560,4711066,4711066,4711,4730,7250006.02,725,467,1334.662219,80631.08848,5,5,5,5,5,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,327,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110561,4711066,4711066,4711,4730,7250006.02,725,448,1369.193842,99050.62874,5,5,5,5,5,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,328,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110562,4711066,4711066,4711,4730,7250006.02,725,482,2031.521264,162005.1249,5,5,4,5,3,5,38,51,40,145,15,Mount Royal,6064.436143,1,1,6064.436143,6064.436143,1975114.561,37,Mount Royal,4.75,4.5,4.25,2.5,4.58118,7,4.90971,7.35735,5.54206,2,38,329,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110563,4711066,4711066,4711,4730,7250006.02,725,482,2493.215667,290123.1303,5,4,5,5,5,5,38,51,40,145,15,Mount Royal,6064.436143,1,1,6064.436143,6064.436143,1975114.561,37,Mount Royal,4.75,4.5,4.25,2.5,4.58118,7,4.90971,7.35735,5.54206,2,38,330,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110564,4711066,4711066,4711,4730,7250017,725,536,2400.582159,217181.8196,5,4,5,5,4,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,331,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110565,4711066,4711066,4711,4730,7250017,725,469,2154.642452,151832.9248,5,5,5,5,5,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,332,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110566,4711066,4711066,4711,4730,7250017,725,352,1844.132446,133265.5544,5,5,5,5,5,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,333,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110567,4711066,4711066,4711,4730,7250017,725,404,1149.244583,62273.95491,5,5,5,5,5,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,334,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110568,4711066,4711066,4711,4730,7250006.01,725,402,1872.79908,126568.7936,5,5,5,5,4,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,335,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110569,4711066,4711066,4711,4730,7250006.01,725,420,1602.132922,105550.8875,5,5,5,5,4,5,45,59,34,139,13,Pleasant Hill,5329.555683,1,1,5329.555683,5329.555683,1165990.123,44,Pleasant Hill,3.58333,4.875,2.875,2.33333,3.66565,10,4.81304,5.64391,5.46565,1,45,336,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110570,4711066,4711066,4711,4730,7250017,725,438,2080.569166,176296.8704,5,5,5,5,4,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,337,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110571,4711066,4711066,4711,4730,7250017,725,505,2231.99428,181351.6101,5,5,5,5,4,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,338,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110572,4711066,4711066,4711,4730,7250017,725,434,1721.592943,157740.9441,4,3,4,4,3,4,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,339,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110573,4711066,4711066,4711,4730,7250017,725,462,2308.905117,227071.4669,5,5,4,5,3,5,57,81,41,146,16,Westmount,4480.474322,1,1,4480.474322,4480.474322,982391.2901,56,Westmount,3.25,3.5,3.125,1.5,5.02208,8,4.8375,7.01542,5.54875,2,57,340,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110574,4711066,4711066,4711,4730,7250006.02,725,464,1988.79812,174917.8323,4,4,4,4,3,4,38,51,40,145,15,Mount Royal,6064.436143,1,1,6064.436143,6064.436143,1975114.561,37,Mount Royal,4.75,4.5,4.25,2.5,4.58118,7,4.90971,7.35735,5.54206,2,38,341,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110575,4711066,4711066,4711,4730,7250006.02,725,511,2761.7149,350340.2534,5,5,3,5,3,5,38,51,40,145,15,Mount Royal,6064.436143,1,1,6064.436143,6064.436143,1975114.561,37,Mount Royal,4.75,4.5,4.25,2.5,4.58118,7,4.90971,7.35735,5.54206,2,38,342,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110576,4711066,4711066,4711,4730,7250005,725,484,6347.264015,1108009.665,2,4,1,5,1,3,44,58,15,112,4,Parkridge,6735.913235,1,0,6735.913235,6735.913235,1623510.837,43,Parkridge,3.91667,3.3125,4.375,1.83333,5.21,3,5.08905,9.5519,6.32762,2,44,343,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110577,4711066,4711066,4711,4730,7250005,725,531,2426.149321,228234.8438,2,2,3,2,3,2,37,50,17,116,2,Montgomery Place,7281.085537,1,1,7281.085537,7281.085537,2525439.581,36,Montgomery Place,3.16667,2.5625,3.375,1,4.91077,4,4.21154,8.14538,4.85538,2,37,344,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47110578,4711066,4711066,4711,4730,7250005,725,642,10327.05695,3277928.76,1,1,3,1,2,1,37,50,17,116,2,Montgomery Place,7281.085537,1,1,7281.085537,7281.085537,2525439.581,36,Montgomery Place,3.16667,2.5625,3.375,1,4.91077,4,4.21154,8.14538,4.85538,2,37,345,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
